k,security_bits,type,bitlen,time_us
32,32,GF,256,8.549032
32,32,GF,256,8.519191
32,32,GF,256,8.531463
32,32,GF,256,8.578170
32,32,GF,256,8.543000
32,32,GF,256,8.581234
32,32,GF,256,8.526005
32,32,GF,256,8.524505
32,32,GF,256,8.567133
32,32,GF,256,8.553106
32,32,GF,256,8.612585
32,32,GF,256,8.705777
32,32,GF,256,8.681027
32,32,GF,256,8.535340
32,32,GF,256,8.627399
32,32,GF,256,8.570527
32,32,GF,256,8.548138
32,32,GF,256,8.568048
32,32,GF,256,8.538601
32,32,GF,256,8.544543
32,32,GF,256,8.667053
32,32,GF,256,8.542032
32,32,GF,256,8.539824
32,32,GF,256,8.549144
32,32,GF,256,8.573697
32,32,GF,256,8.542830
32,32,GF,256,8.558718
32,32,GF,256,8.542234
32,32,GF,256,8.552181
32,32,GF,256,8.559340
32,32,GF,256,8.534761
32,32,GF,256,8.631080
32,32,GF,256,8.586622
32,32,GF,256,8.644011
32,32,GF,256,8.568362
32,32,GF,256,8.550878
32,32,GF,256,8.535282
32,32,GF,256,8.531670
32,32,GF,256,8.553936
32,32,GF,256,8.535941
32,32,GF,256,8.541713
32,32,GF,256,8.552293
32,32,GF,256,8.557665
32,32,GF,256,8.557947
32,32,GF,256,8.566771
32,32,GF,256,8.629410
32,32,GF,256,8.640824
32,32,GF,256,8.573101
32,32,GF,256,8.522324
32,32,GF,256,8.666239
32,32,GF,256,8.536691
32,32,GF,256,8.514691
32,32,GF,256,8.539000
32,32,GF,256,8.549202
32,32,GF,256,8.543766
32,32,GF,256,8.700824
32,32,GF,256,8.519766
32,32,GF,256,8.536809
32,32,GF,256,8.546559
32,32,GF,256,8.540654
32,32,GF,256,8.558346
32,32,GF,256,8.563186
32,32,GF,256,8.545202
32,32,GF,256,8.603245
32,32,GF,256,8.535537
32,32,GF,256,8.683362
32,32,GF,256,8.558585
32,32,GF,256,8.562910
32,32,GF,256,8.503266
32,32,GF,256,8.653367
32,32,GF,256,8.568612
32,32,GF,256,8.574771
32,32,GF,256,8.545154
32,32,GF,256,8.542686
32,32,GF,256,8.527947
32,32,GF,256,8.567644
32,32,GF,256,8.546543
32,32,GF,256,8.521691
32,32,GF,256,8.558128
32,32,GF,256,8.557574
32,32,GF,256,8.569548
32,32,GF,256,8.525255
32,32,GF,256,8.516191
32,32,GF,256,8.557532
32,32,GF,256,8.549122
32,32,GF,256,8.532229
32,32,GF,256,8.560761
32,32,GF,256,8.555245
32,32,GF,256,8.543697
32,32,GF,256,8.632830
32,32,GF,256,8.554330
32,32,GF,256,8.525713
32,32,GF,256,8.563968
32,32,GF,256,8.619069
32,32,GF,256,8.538074
32,32,GF,256,8.537862
32,32,GF,256,8.564702
32,32,GF,256,8.564957
32,32,GF,256,8.644431
32,32,GF,256,8.533750
32,32,GF,256,8.552298
32,32,GF,256,8.669000
32,32,GF,256,8.558702
32,32,GF,256,8.566862
32,32,GF,256,8.561580
32,32,GF,256,8.544378
32,32,GF,256,8.533500
32,32,GF,256,8.512936
32,32,GF,256,8.542931
32,32,GF,256,8.622548
32,32,GF,256,8.530957
32,32,GF,256,8.522261
32,32,GF,256,8.553665
32,32,GF,256,8.547080
32,32,GF,256,8.520628
32,32,GF,256,8.636335
32,32,GF,256,8.537463
32,32,GF,256,8.531537
32,32,GF,256,8.548319
32,32,GF,256,8.573239
32,32,GF,256,8.542367
32,32,GF,256,8.579564
32,32,GF,256,8.542750
32,32,GF,256,8.544255
32,32,GF,256,8.537654
32,32,GF,256,8.558229
32,32,GF,256,8.529697
32,32,GF,256,8.539527
32,32,GF,256,8.520255
32,32,GF,256,8.598564
32,32,GF,256,8.558819
32,32,GF,256,8.544250
32,32,GF,256,8.557979
32,32,GF,256,8.552867
32,32,GF,256,8.599888
32,32,GF,256,8.555436
32,32,GF,256,8.534862
32,32,GF,256,8.515904
32,32,GF,256,8.534213
32,32,GF,256,8.589686
32,32,GF,256,8.724819
32,32,GF,256,8.605564
32,32,GF,256,8.597277
32,32,GF,256,8.578149
32,32,GF,256,8.555835
32,32,GF,256,8.548484
32,32,GF,256,8.560968
32,32,GF,256,8.568553
32,32,GF,256,8.537851
32,32,GF,256,8.532426
32,32,GF,256,8.571835
32,32,GF,256,8.615213
32,32,GF,256,8.554936
32,32,GF,256,8.546426
32,32,GF,256,8.547457
32,32,GF,256,8.522149
32,32,GF,256,8.564644
32,32,GF,256,8.596691
32,32,GF,256,8.825670
32,32,GF,256,8.572894
32,32,GF,256,8.541803
32,32,GF,256,8.573830
32,32,GF,256,8.584819
32,32,GF,256,8.527899
32,32,GF,256,8.652574
32,32,GF,256,8.549745
32,32,GF,256,8.603016
32,32,GF,256,8.585904
32,32,GF,256,8.622660
32,32,GF,256,8.619495
32,32,GF,256,8.915995
32,32,GF,256,8.931197
32,32,GF,256,8.788096
32,32,GF,256,8.511074
32,32,GF,256,8.547441
32,32,GF,256,8.533383
32,32,GF,256,8.638426
32,32,GF,256,8.551995
32,32,GF,256,8.542069
32,32,GF,256,8.619298
32,32,GF,256,8.574170
32,32,GF,256,8.303660
32,32,GF,256,8.184404
32,32,GF,256,8.128644
32,32,GF,256,8.127713
32,32,GF,256,8.145032
32,32,GF,256,8.142309
32,32,GF,256,8.163622
32,32,GF,256,8.268771
32,32,GF,256,8.422745
32,32,GF,256,8.484878
32,32,GF,256,8.132234
32,32,GF,256,8.239835
32,32,GF,256,8.282777
32,32,GF,256,8.341106
32,32,GF,256,8.221473
32,32,GF,256,8.471239
32,32,GF,256,8.436973
32,32,GF,256,8.620830
32,32,GF,256,8.560048
32,32,GF,256,8.610862
32,32,GF,256,8.603617
32,32,GF,256,8.527213
32,32,GF,256,8.572814
32,32,GF,256,8.549255
32,32,GF,256,8.535287
32,32,GF,256,8.723106
32,32,GF,256,8.625798
32,32,GF,256,8.805319
32,32,GF,256,8.553367
32,32,GF,256,8.626309
32,32,GF,256,8.368144
32,32,GF,256,8.683245
32,32,GF,256,8.538702
32,32,GF,256,8.594213
32,32,GF,256,8.592282
32,32,GF,256,8.561787
32,32,GF,256,8.596468
32,32,GF,256,8.534202
32,32,GF,256,8.547505
32,32,GF,256,8.657085
32,32,GF,256,8.657101
32,32,GF,256,8.612324
32,32,GF,256,8.868814
32,32,GF,256,8.756053
32,32,GF,256,8.540926
32,32,GF,256,8.590989
32,32,GF,256,8.570239
32,32,GF,256,8.599548
32,32,GF,256,8.735330
32,32,GF,256,8.552755
32,32,GF,256,8.540426
32,32,GF,256,8.544176
32,32,GF,256,8.524995
32,32,GF,256,8.533782
32,32,GF,256,8.541191
32,32,GF,256,8.533324
32,32,GF,256,8.628697
32,32,GF,256,8.551654
32,32,GF,256,8.556713
32,32,GF,256,8.527511
32,32,GF,256,8.559766
32,32,GF,256,8.559543
32,32,GF,256,8.552585
32,32,GF,256,8.537160
32,32,GF,256,8.537782
32,32,GF,256,8.561090
32,32,GF,256,8.536947
32,32,GF,256,8.517064
32,32,GF,256,8.580239
32,32,GF,256,8.590160
32,32,GF,256,8.633984
32,32,GF,256,8.547564
32,32,GF,256,8.569543
32,32,GF,256,8.615356
32,32,GF,256,8.532489
32,32,GF,256,8.674707
32,32,GF,256,8.535707
32,32,GF,256,8.653005
32,32,GF,256,8.561032
32,32,GF,256,8.706532
32,32,GF,256,8.543431
32,32,GF,256,8.699543
32,32,GF,256,8.579500
32,32,GF,256,8.552590
32,32,GF,256,8.547995
32,32,GF,256,8.549660
32,32,GF,256,8.583718
32,32,GF,256,8.549330
32,32,GF,256,8.549670
32,32,GF,256,8.605787
32,32,GF,256,8.530473
32,32,GF,256,8.547718
32,32,GF,256,8.517936
32,32,GF,256,8.728122
32,32,GF,256,8.544144
32,32,GF,256,8.555846
32,32,GF,256,8.544372
32,32,GF,256,8.558495
32,32,GF,256,8.556851
32,32,GF,256,8.572521
32,32,GF,256,8.540723
32,32,GF,256,8.537234
32,32,GF,256,8.544809
32,32,GF,256,8.557186
32,32,GF,256,8.533824
32,32,GF,256,8.543436
32,32,GF,256,8.546569
32,32,GF,256,8.542771
32,32,GF,256,8.601069
56,56,EC,112,256.007429
56,56,EC,112,256.839286
56,56,EC,112,259.577429
56,56,EC,112,244.334286
56,56,EC,112,190.081571
56,56,EC,112,178.630143
56,56,EC,112,175.352571
56,56,EC,112,179.751286
56,56,EC,112,178.864429
56,56,EC,112,193.078429
56,56,EC,112,180.329857
56,56,EC,112,185.008429
56,56,EC,112,175.619000
56,56,EC,112,172.915143
56,56,EC,112,179.700857
56,56,EC,112,173.955286
56,56,EC,112,171.346857
56,56,EC,112,172.132571
56,56,EC,112,172.343286
56,56,EC,112,378.587143
56,56,EC,112,174.412429
56,56,EC,112,177.981857
56,56,EC,112,174.984857
56,56,EC,112,175.231000
56,56,EC,112,174.074143
56,56,EC,112,174.101286
56,56,EC,112,174.315286
56,56,EC,112,173.186143
56,56,EC,112,175.170714
56,56,EC,112,172.472143
56,56,EC,112,170.405286
56,56,EC,112,173.448571
56,56,EC,112,172.033143
56,56,EC,112,173.986714
56,56,EC,112,170.579000
56,56,EC,112,175.137000
56,56,EC,112,172.776571
56,56,EC,112,177.426000
56,56,EC,112,173.361571
56,56,EC,112,172.996286
56,56,EC,112,173.625857
56,56,EC,112,170.191571
56,56,EC,112,171.359857
56,56,EC,112,169.245714
56,56,EC,112,168.664000
56,56,EC,112,170.404571
56,56,EC,112,172.345429
56,56,EC,112,170.753286
56,56,EC,112,174.754571
56,56,EC,112,178.432571
56,56,EC,112,173.602000
56,56,EC,112,171.629429
56,56,EC,112,187.295857
56,56,EC,112,171.521143
56,56,EC,112,170.601857
56,56,EC,112,171.181429
56,56,EC,112,170.050714
56,56,EC,112,168.805714
56,56,EC,112,170.225571
56,56,EC,112,172.561857
56,56,EC,112,171.388429
56,56,EC,112,173.578000
56,56,EC,112,168.720429
56,56,EC,112,169.508143
56,56,EC,112,171.136857
56,56,EC,112,172.006857
56,56,EC,112,170.184857
56,56,EC,112,172.555286
56,56,EC,112,168.355143
56,56,EC,112,168.298571
56,56,EC,112,173.202000
56,56,EC,112,171.691143
56,56,EC,112,172.496286
56,56,EC,112,170.946143
56,56,EC,112,170.384857
56,56,EC,112,170.715429
56,56,EC,112,171.828571
56,56,EC,112,171.676714
56,56,EC,112,171.188286
56,56,EC,112,170.769857
56,56,EC,112,169.697714
56,56,EC,112,171.557143
56,56,EC,112,172.258429
56,56,EC,112,171.190000
56,56,EC,112,172.918000
56,56,EC,112,174.368571
56,56,EC,112,170.973714
56,56,EC,112,172.506143
56,56,EC,112,174.916000
56,56,EC,112,173.296857
56,56,EC,112,179.054000
56,56,EC,112,173.190714
56,56,EC,112,175.741000
56,56,EC,112,175.682429
56,56,EC,112,176.077143
56,56,EC,112,170.534571
56,56,EC,112,171.530571
56,56,EC,112,169.191143
56,56,EC,112,170.730000
56,56,EC,112,170.894714
56,56,EC,112,169.632429
56,56,EC,112,169.913571
56,56,EC,112,170.383143
56,56,EC,112,171.612714
56,56,EC,112,174.683857
56,56,EC,112,169.306857
56,56,EC,112,169.499714
56,56,EC,112,170.417714
56,56,EC,112,173.707143
56,56,EC,112,169.660286
56,56,EC,112,173.550286
56,56,EC,112,175.915857
56,56,EC,112,169.584000
56,56,EC,112,171.112714
56,56,EC,112,171.952429
56,56,EC,112,174.014714
56,56,EC,112,174.398286
56,56,EC,112,172.091143
56,56,EC,112,174.573286
56,56,EC,112,171.450571
56,56,EC,112,170.866571
56,56,EC,112,172.392857
56,56,EC,112,171.402429
56,56,EC,112,170.231000
56,56,EC,112,183.722286
56,56,EC,112,174.635143
56,56,EC,112,174.292000
56,56,EC,112,177.223571
56,56,EC,112,371.156000
56,56,EC,112,170.809000
56,56,EC,112,171.363857
56,56,EC,112,173.423286
56,56,EC,112,170.727571
56,56,EC,112,171.941000
56,56,EC,112,173.286714
56,56,EC,112,171.572000
56,56,EC,112,171.397286
56,56,EC,112,171.464714
56,56,EC,112,170.741857
56,56,EC,112,172.352571
56,56,EC,112,169.572000
56,56,EC,112,174.182571
56,56,EC,112,170.716857
56,56,EC,112,173.114286
56,56,EC,112,170.744000
56,56,EC,112,175.228143
56,56,EC,112,172.449286
56,56,EC,112,172.268286
56,56,EC,112,171.438571
56,56,EC,112,171.312286
56,56,EC,112,171.096286
56,56,EC,112,170.667571
56,56,EC,112,170.114429
56,56,EC,112,171.677571
56,56,EC,112,170.564000
56,56,EC,112,171.325286
56,56,EC,112,172.179429
56,56,EC,112,173.132286
56,56,EC,112,171.983571
56,56,EC,112,171.892571
56,56,EC,112,172.851571
56,56,EC,112,169.808714
56,56,EC,112,170.498143
56,56,EC,112,171.680143
56,56,EC,112,171.927143
56,56,EC,112,173.403714
56,56,EC,112,168.900714
56,56,EC,112,170.341714
56,56,EC,112,169.155286
56,56,EC,112,171.519857
56,56,EC,112,171.994286
56,56,EC,112,170.766857
56,56,EC,112,171.344143
56,56,EC,112,170.089571
56,56,EC,112,173.431857
56,56,EC,112,168.350143
56,56,EC,112,170.387000
56,56,EC,112,171.404571
56,56,EC,112,172.513429
56,56,EC,112,170.232286
56,56,EC,112,170.417571
56,56,EC,112,174.329000
56,56,EC,112,169.723714
56,56,EC,112,173.186571
56,56,EC,112,169.875286
56,56,EC,112,172.375857
56,56,EC,112,169.669857
56,56,EC,112,171.439714
56,56,EC,112,171.769429
56,56,EC,112,171.111429
56,56,EC,112,171.463714
56,56,EC,112,170.849429
56,56,EC,112,172.159857
56,56,EC,112,172.326571
56,56,EC,112,170.918143
56,56,EC,112,172.410000
56,56,EC,112,170.817571
56,56,EC,112,169.281571
56,56,EC,112,170.324571
56,56,EC,112,170.806286
56,56,EC,112,172.037286
56,56,EC,112,170.937000
56,56,EC,112,171.563429
56,56,EC,112,171.382714
56,56,EC,112,169.709571
56,56,EC,112,169.513714
56,56,EC,112,171.847286
56,56,EC,112,170.134571
56,56,EC,112,169.395571
56,56,EC,112,172.865857
56,56,EC,112,170.553000
56,56,EC,112,170.695286
56,56,EC,112,170.434143
56,56,EC,112,170.426857
56,56,EC,112,170.020857
56,56,EC,112,169.608429
56,56,EC,112,171.199714
56,56,EC,112,171.265429
56,56,EC,112,168.129571
56,56,EC,112,170.334571
56,56,EC,112,169.844000
56,56,EC,112,170.239286
56,56,EC,112,173.098571
56,56,EC,112,170.488857
56,56,EC,112,173.364714
56,56,EC,112,170.285000
56,56,EC,112,169.855000
56,56,EC,112,171.725429
56,56,EC,112,172.666857
56,56,EC,112,172.864000
56,56,EC,112,169.910571
56,56,EC,112,168.822714
56,56,EC,112,173.103714
56,56,EC,112,171.721286
56,56,EC,112,170.209143
56,56,EC,112,170.520143
56,56,EC,112,169.657143
56,56,EC,112,306.896286
56,56,EC,112,171.118857
56,56,EC,112,170.698286
56,56,EC,112,169.269714
56,56,EC,112,171.802857
56,56,EC,112,168.841714
56,56,EC,112,169.521429
56,56,EC,112,173.644000
56,56,EC,112,168.329571
56,56,EC,112,173.278143
56,56,EC,112,171.151857
56,56,EC,112,168.989714
56,56,EC,112,172.053571
56,56,EC,112,172.020000
56,56,EC,112,171.771571
56,56,EC,112,174.900143
56,56,EC,112,171.668571
56,56,EC,112,171.316143
56,56,EC,112,171.496857
56,56,EC,112,172.862714
56,56,EC,112,170.113714
56,56,EC,112,170.932857
56,56,EC,112,172.390571
56,56,EC,112,169.427429
56,56,EC,112,170.716857
56,56,EC,112,170.823000
56,56,EC,112,169.950714
56,56,EC,112,170.356429
56,56,EC,112,171.267286
56,56,EC,112,171.077000
56,56,EC,112,171.057143
56,56,EC,112,171.836286
56,56,EC,112,173.053143
56,56,EC,112,171.019714
56,56,EC,112,169.403429
56,56,EC,112,171.401000
56,56,EC,112,171.820714
56,56,EC,112,168.146571
56,56,EC,112,169.920000
56,56,EC,112,169.602571
56,56,EC,112,171.545143
56,56,EC,112,171.977714
56,56,EC,112,170.404286
56,56,EC,112,170.325143
56,56,EC,112,172.045571
56,56,EC,112,172.574857
56,56,EC,112,175.369857
56,56,EC,112,174.782857
56,56,EC,112,174.546857
56,56,EC,112,177.419571
56,56,EC,112,171.116714
56,56,EC,112,173.445571
56,56,EC,112,174.863143
56,56,EC,112,173.986714
56,56,EC,112,172.539143
56,56,EC,112,172.362429
56,56,EC,112,173.396857
56,56,EC,112,173.005143
56,56,EC,112,179.225000
56,56,EC,112,174.133286
56,56,EC,112,175.541000
56,56,EC,112,170.167714
56,56,EC,112,171.012857
56,56,EC,112,170.539000
56,56,EC,112,172.978000
56,56,EC,112,170.367714
56,56,EC,112,173.236429
56,56,EC,112,171.734143
56,56,EC,112,172.178571
56,56,EC,112,172.665143
56,56,EC,112,169.053571
56,56,EC,112,170.974143
56,56,EC,112,171.008286
56,56,EC,112,169.315714
56,56,EC,112,171.412000
56,56,EC,112,170.071714
56,56,EC,112,172.646000
56,56,EC,112,170.644286
56,56,EC,112,168.208429
56,56,EC,112,171.945571
56,56,EC,112,171.093857
56,56,EC,112,172.420143
56,56,EC,112,168.476857
56,56,EC,112,171.273429
56,56,EC,112,172.232429
56,56,EC,112,172.432286
56,56,EC,112,170.928000
56,56,EC,112,168.069429
56,56,EC,112,172.523857
56,56,EC,112,169.458714
56,56,EC,112,167.566571
56,56,EC,112,172.674000
56,56,EC,112,172.826286
56,56,EC,112,171.619857
56,56,EC,112,170.944714
56,56,EC,112,170.360571
56,56,EC,112,169.064571
56,56,EC,112,170.970714
56,56,EC,112,170.125571
56,56,EC,112,171.705857
56,56,EC,112,170.658571
56,56,EC,112,169.730857
56,56,EC,112,169.966429
56,56,EC,112,172.576571
56,56,EC,112,169.936286
56,56,EC,112,170.515857
56,56,EC,112,170.223857
56,56,EC,112,173.708571
56,56,EC,112,323.360429
56,56,EC,112,177.671571
56,56,EC,112,172.844714
56,56,EC,112,171.536714
56,56,EC,112,173.131429
56,56,EC,112,172.781429
56,56,EC,112,170.174714
56,56,EC,112,172.159286
56,56,EC,112,171.294571
56,56,EC,112,172.359286
56,56,EC,112,169.538571
56,56,EC,112,171.904571
56,56,EC,112,171.197714
56,56,EC,112,169.940000
56,56,EC,112,170.778571
56,56,EC,112,172.192714
56,56,EC,112,171.729286
56,56,EC,112,171.632571
56,56,EC,112,172.313286
56,56,EC,112,169.431286
56,56,EC,112,172.480571
56,56,EC,112,170.267571
56,56,EC,112,171.270429
56,56,EC,112,170.488571
56,56,EC,112,170.389714
56,56,EC,112,172.800143
56,56,EC,112,170.799429
56,56,EC,112,169.284286
56,56,EC,112,171.150857
56,56,EC,112,171.416000
56,56,EC,112,172.452571
56,56,EC,112,170.847286
56,56,EC,112,169.582429
56,56,EC,112,173.439143
56,56,EC,112,171.092000
56,56,EC,112,168.488571
56,56,EC,112,169.476286
56,56,EC,112,171.081571
56,56,EC,112,171.831429
56,56,EC,112,170.215857
56,56,EC,112,171.808714
56,56,EC,112,169.751429
56,56,EC,112,170.563000
56,56,EC,112,170.157714
56,56,EC,112,172.520429
56,56,EC,112,167.442286
56,56,EC,112,168.210571
56,56,EC,112,171.507286
56,56,EC,112,172.298571
56,56,EC,112,172.830429
56,56,EC,112,170.799429
56,56,EC,112,171.630857
56,56,EC,112,168.648000
56,56,EC,112,173.396714
56,56,EC,112,175.397286
56,56,EC,112,175.631429
56,56,EC,112,174.061857
56,56,EC,112,171.516143
56,56,EC,112,171.110571
56,56,EC,112,170.680857
56,56,EC,112,168.917571
56,56,EC,112,173.037143
56,56,EC,112,170.025857
56,56,EC,112,167.476286
56,56,EC,112,170.629429
56,56,EC,112,171.218143
56,56,EC,112,182.420143
56,56,EC,112,171.708714
56,56,EC,112,168.367143
56,56,EC,112,171.244857
56,56,EC,112,170.955857
56,56,EC,112,174.095857
56,56,EC,112,171.792143
56,56,EC,112,170.424714
56,56,EC,112,173.084429
56,56,EC,112,181.946714
56,56,EC,112,176.142000
56,56,EC,112,174.049714
56,56,EC,112,170.908714
56,56,EC,112,174.366000
56,56,EC,112,177.030571
56,56,EC,112,177.471714
56,56,EC,112,173.510857
56,56,EC,112,174.887286
56,56,EC,112,169.796000
56,56,EC,112,172.110571
56,56,EC,112,181.699143
56,56,EC,112,172.197857
56,56,EC,112,173.038714
56,56,EC,112,171.633571
56,56,EC,112,170.470571
56,56,EC,112,174.209286
56,56,EC,112,174.488286
56,56,EC,112,174.962857
56,56,EC,112,173.222714
56,56,EC,112,170.482429
56,56,EC,112,181.798143
56,56,EC,112,171.057000
56,56,EC,112,171.789714
56,56,EC,112,170.944143
56,56,EC,112,171.727429
56,56,EC,112,176.012429
56,56,EC,112,170.755286
56,56,EC,112,174.527000
56,56,EC,112,170.835429
56,56,EC,112,168.675857
56,56,EC,112,175.590143
56,56,EC,112,176.361143
56,56,EC,112,171.888571
56,56,EC,112,387.686286
56,56,EC,112,169.819000
56,56,EC,112,169.061143
56,56,EC,112,171.685714
56,56,EC,112,172.108714
56,56,EC,112,171.971143
56,56,EC,112,170.734286
56,56,EC,112,170.927857
56,56,EC,112,169.993857
56,56,EC,112,170.928429
56,56,EC,112,170.864286
56,56,EC,112,169.877857
56,56,EC,112,172.227714
56,56,EC,112,169.623286
56,56,EC,112,168.667857
56,56,EC,112,170.452857
56,56,EC,112,170.263429
56,56,EC,112,172.039143
56,56,EC,112,171.653286
56,56,EC,112,172.160143
56,56,EC,112,171.484429
56,56,EC,112,172.137000
56,56,EC,112,169.505000
56,56,EC,112,169.539429
56,56,EC,112,171.960429
56,56,EC,112,173.046143
56,56,EC,112,169.753000
56,56,EC,112,170.043714
56,56,EC,112,168.960857
56,56,EC,112,170.238714
56,56,EC,112,171.113286
56,56,EC,112,171.278143
56,56,EC,112,168.685714
56,56,EC,112,171.253714
56,56,EC,112,175.704143
56,56,EC,112,169.518143
56,56,EC,112,170.808857
56,56,EC,112,170.246429
56,56,EC,112,172.874714
56,56,EC,112,171.742571
56,56,EC,112,170.696429
56,56,EC,112,171.007286
56,56,EC,112,171.294857
56,56,EC,112,172.797286
56,56,EC,112,169.369000
56,56,EC,112,171.596000
56,56,EC,112,168.475857
56,56,EC,112,168.542857
56,56,EC,112,171.121000
56,56,EC,112,169.307714
56,56,EC,112,173.047000
56,56,EC,112,170.594429
56,56,EC,112,173.680000
56,56,EC,112,170.747857
56,56,EC,112,170.197571
56,56,EC,112,171.489571
56,56,EC,112,170.257000
56,56,EC,112,170.891857
56,56,EC,112,169.876857
56,56,EC,112,172.719571
56,56,EC,112,171.498714
56,56,EC,112,181.716143
56,56,EC,112,175.635143
56,56,EC,112,168.876143
56,56,EC,112,177.245286
56,56,EC,112,172.631000
56,56,EC,112,178.982571
56,56,EC,112,175.887429
56,56,EC,112,170.427714
56,56,EC,112,171.666857
56,56,EC,112,186.464857
56,56,EC,112,180.424000
56,56,EC,112,170.177429
56,56,EC,112,171.725429
56,56,EC,112,171.246000
56,56,EC,112,169.282857
56,56,EC,112,166.219714
56,56,EC,112,169.085571
56,56,EC,112,173.857429
56,56,EC,112,165.193286
56,56,EC,112,162.701429
56,56,EC,112,164.499143
56,56,EC,112,161.058000
56,56,EC,112,161.090571
56,56,EC,112,161.813571
56,56,EC,112,161.763143
56,56,EC,112,162.926714
56,56,EC,112,160.651571
56,56,EC,112,162.361143
56,56,EC,112,166.271143
56,56,EC,112,168.613429
56,56,EC,112,170.498000
56,56,EC,112,169.456286
56,56,EC,112,168.242000
56,56,EC,112,170.636286
56,56,EC,112,177.449857
56,56,EC,112,165.810857
56,56,EC,112,171.596143
56,56,EC,112,166.893429
56,56,EC,112,170.822857
56,56,EC,112,165.308857
56,56,EC,112,165.179143
56,56,EC,112,173.246714
56,56,EC,112,174.811571
56,56,EC,112,164.191571
56,56,EC,112,164.166429
56,56,EC,112,165.862000
56,56,EC,112,166.613571
56,56,EC,112,163.359000
56,56,EC,112,324.968714
56,56,EC,112,172.662000
56,56,EC,112,172.142714
56,56,EC,112,170.153714
56,56,EC,112,171.324143
56,56,EC,112,170.295143
56,56,EC,112,171.773857
56,56,EC,112,170.717429
56,56,EC,112,169.422286
56,56,EC,112,171.420429
56,56,EC,112,170.153000
56,56,EC,112,177.179143
56,56,EC,112,170.094000
56,56,EC,112,170.985429
56,56,EC,112,171.921714
56,56,EC,112,170.028857
56,56,EC,112,172.990429
56,56,EC,112,171.386857
56,56,EC,112,171.709571
56,56,EC,112,170.160429
56,56,EC,112,170.713571
56,56,EC,112,174.102429
56,56,EC,112,171.144286
56,56,EC,112,174.072000
56,56,EC,112,179.586429
56,56,EC,112,178.128429
56,56,EC,112,170.810429
56,56,EC,112,173.359286
56,56,EC,112,171.438286
56,56,EC,112,163.104571
56,56,EC,112,165.469000
56,56,EC,112,167.192857
56,56,EC,112,161.438857
56,56,EC,112,167.025429
56,56,EC,112,168.622286
56,56,EC,112,162.150714
56,56,EC,112,161.980143
56,56,EC,112,163.897857
56,56,EC,112,162.554000
56,56,EC,112,161.858571
56,56,EC,112,161.533571
56,56,EC,112,162.460143
56,56,EC,112,163.105429
56,56,EC,112,161.989143
56,56,EC,112,166.466286
56,56,EC,112,164.278714
56,56,EC,112,162.848286
56,56,EC,112,170.593429
56,56,EC,112,172.629857
56,56,EC,112,178.172286
56,56,EC,112,168.980286
56,56,EC,112,169.857571
56,56,EC,112,175.010000
56,56,EC,112,175.090429
56,56,EC,112,169.840000
56,56,EC,112,173.919286
56,56,EC,112,171.272286
56,56,EC,112,176.906429
56,56,EC,112,178.263429
56,56,EC,112,173.446143
56,56,EC,112,167.833286
56,56,EC,112,180.256857
56,56,EC,112,170.548286
56,56,EC,112,167.458714
56,56,EC,112,170.402571
56,56,EC,112,172.000286
56,56,EC,112,173.308143
56,56,EC,112,173.752143
56,56,EC,112,169.636571
56,56,EC,112,169.354286
56,56,EC,112,172.956000
56,56,EC,112,171.784143
56,56,EC,112,173.620000
56,56,EC,112,172.727429
56,56,EC,112,170.292286
56,56,EC,112,171.680714
56,56,EC,112,169.113857
56,56,EC,112,173.944143
56,56,EC,112,170.750286
56,56,EC,112,172.601143
56,56,EC,112,169.693000
56,56,EC,112,169.315429
56,56,EC,112,170.696857
56,56,EC,112,169.090286
56,56,EC,112,172.090571
56,56,EC,112,169.679143
56,56,EC,112,172.675000
56,56,EC,112,172.125143
56,56,EC,112,176.928714
56,56,EC,112,171.437286
56,56,EC,112,183.089143
56,56,EC,112,176.968714
56,56,EC,112,181.791143
56,56,EC,112,170.031571
56,56,EC,112,171.939429
56,56,EC,112,171.089143
56,56,EC,112,176.011000
56,56,EC,112,172.217714
56,56,EC,112,172.029429
56,56,EC,112,175.938857
56,56,EC,112,174.664714
56,56,EC,112,173.811000
56,56,EC,112,172.159286
56,56,EC,112,169.659714
56,56,EC,112,176.202714
56,56,EC,112,177.975714
56,56,EC,112,173.507429
56,56,EC,112,172.485286
56,56,EC,112,358.209857
56,56,EC,112,169.986571
56,56,EC,112,171.151000
56,56,EC,112,171.325857
56,56,EC,112,173.033857
56,56,EC,112,168.714857
56,56,EC,112,171.983857
56,56,EC,112,170.661714
56,56,EC,112,171.579286
56,56,EC,112,169.442429
56,56,EC,112,169.871143
56,56,EC,112,172.412286
56,56,EC,112,171.368143
56,56,EC,112,171.709571
56,56,EC,112,172.777857
56,56,EC,112,173.810714
56,56,EC,112,171.436571
56,56,EC,112,171.581286
56,56,EC,112,170.928571
56,56,EC,112,170.022000
56,56,EC,112,170.463143
56,56,EC,112,171.296714
56,56,EC,112,171.409857
56,56,EC,112,171.559714
